time,temperature_2m (Â°C),precipitation (mm),surface_pressure (hPa),pressure_msl (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (Â°C),relative_humidity_2m (%),dew_point_2m (Â°C),apparent_temperature (Â°C),wind_direction_10m (Â°),wind_gusts_10m (km/h),cloud_cover (%)
2024-04-07T12:00,22.6,0,1015.8,1021.3,3.9,19.5,47,10.7,22.3,338,14.8,1
2024-04-07T18:00,19.3,0,1013.3,1018.9,6.6,19.8,67,13.1,19.3,112,18.7,50
2024-04-08T00:00,12.1,0,1012.9,1018.6,2.8,14.2,94,11.1,12,220,5.4,100
2024-04-08T06:00,9.2,0,1011.3,1017.1,3.5,12.5,96,8.6,8.4,204,8.6,100
2024-04-08T12:00,22,0,1012.4,1017.9,8.5,19.7,62,14.2,22.1,78,21.6,100
2024-04-08T18:00,17.4,0,1010.7,1016.3,6.8,18.8,74,12.8,17.3,93,18,99
2024-04-09T00:00,12.6,0,1010.4,1016.1,2.4,13.8,94,11.6,12.8,207,5.4,96
2024-04-09T06:00,10.7,0,1009.4,1015.1,4.7,12.9,95,10,10,261,7.9,96
2024-04-09T12:00,23.9,0,1008.9,1014.4,7.6,20.4,56,14.6,24.3,59,20.2,43
2024-04-09T18:00,19.1,0,1007.7,1013.2,10.8,19.9,77,15.1,19.3,330,19.4,87
2024-04-10T00:00,15.5,0,1008.5,1014.1,8.3,15.9,70,10.1,14.3,268,17.6,100
2024-04-10T06:00,13.4,0,1008.3,1014,5.7,14.4,81,10.2,12.6,305,10.4,100
2024-04-10T12:00,16.6,0.6,1010.9,1016.5,5.2,16.4,74,12,16.5,16,14.4,100
2024-04-10T18:00,14.7,0.7,1013.7,1019.4,4.3,15.9,85,12.2,14.8,294,17.3,93
2024-04-11T00:00,12.1,3.9,1017.9,1023.6,6.9,13.4,97,11.7,11.7,276,17.6,66
2024-04-11T06:00,10.2,0.6,1020.3,1026.1,14.3,11.9,98,9.9,8.2,280,24.5,14
2024-04-11T12:00,19,0,1022.4,1028,12.5,17.6,61,11.3,17.6,314,28.1,0
2024-04-11T18:00,17.6,0,1021.4,1027.1,3.8,18.3,73,12.8,18,41,20.9,79
2024-04-12T00:00,13.2,0,1023.2,1028.9,9.4,14.1,80,9.9,11.8,263,16.2,0
2024-04-12T06:00,12.4,0,1023.3,1029.1,10.8,13.6,85,9.9,10.7,285,19.1,0
2024-04-12T12:00,22.3,0,1023.7,1029.3,10,20,57,13.2,21.9,330,24.5,0
2024-04-12T18:00,20.1,0,1021.4,1027,3.5,20.5,73,15.2,21.3,66,13,0
2024-04-13T00:00,13,0,1022.1,1027.8,8.6,14.9,92,11.8,12.3,237,14.8,0
2024-04-13T06:00,13,0,1021.4,1027.1,8.7,13.9,87,10.9,12,240,14.4,2
2024-04-13T12:00,24.8,0,1021.5,1027,8.2,21.5,53,14.4,25,337,20.9,31
2024-04-13T18:00,21.1,0,1019.5,1025.1,4.4,21.6,71,15.7,22.5,81,9.7,0
2024-04-14T00:00,13.1,0,1019.4,1025.1,6.9,15.6,92,11.8,12.6,219,13.7,1
2024-04-14T06:00,9.5,0,1018,1023.8,6,13.4,88,7.6,8,213,12.2,97
2024-04-14T12:00,27.3,0,1017.6,1023,4.2,22.4,37,11.1,27,70,14,50
2024-04-14T18:00,22,0,1014.2,1019.7,6.4,22.2,62,14.4,22.5,142,14.8,2
2024-04-15T00:00,19.3,0,1012.7,1018.3,13.3,17.4,47,7.7,16.8,218,23.4,0
2024-04-15T06:00,13.4,0,1009.8,1015.5,5.8,14.1,70,8.1,12.1,150,6.8,0
2024-04-15T12:00,26.5,0,1007.8,1013.2,13.6,22.5,32,8.2,24.1,248,28.8,0
2024-04-15T18:00,20.8,0,1004.2,1009.7,5.7,22.2,53,10.9,20.3,305,19.8,97
2024-04-16T00:00,16.7,0,1000.3,1005.9,8.4,16.2,50,6.2,14.5,205,11.2,5
2024-04-16T06:00,12.9,0,996.1,1001.7,8.9,15.3,72,7.9,11.1,76,13,80
2024-04-16T12:00,20.9,0,994.7,1000.1,19.2,18.9,41,7.2,17.4,244,33.8,84
2024-04-16T18:00,14.2,0.1,995.7,1001.3,29,19.9,70,8.9,9.7,25,51.1,100
2024-04-17T00:00,9.4,0.9,999.8,1005.5,7.2,13.2,76,5.4,7.3,153,14.4,18
2024-04-17T06:00,7.3,0,999.5,1005.2,10.5,11,94,6.4,4.9,301,18,46
2024-04-17T12:00,14.3,0.1,1000,1005.6,6.4,16.5,59,6.3,12.4,322,20.5,86
2024-04-17T18:00,11.1,1.2,1000.3,1006,15.1,16.1,76,7.1,8.1,28,27.7,78
2024-04-18T00:00,6.1,0.1,1001.2,1007,1.9,9.9,94,5.2,4.6,202,2.9,95
2024-04-18T06:00,7.4,0.7,1002.4,1008.1,3.3,10.4,96,6.8,6.2,103,15.1,88
2024-04-18T12:00,13.2,0.4,1003.3,1008.9,11.5,15.1,61,5.8,10.5,32,25.2,95
2024-04-18T18:00,11.6,1.6,1004.4,1010.1,12.2,14.1,62,4.6,8.6,56,28.8,100
2024-04-19T00:00,10.2,0.4,1007.6,1013.3,12,10.9,63,3.5,7,46,22.3,96
2024-04-19T06:00,6.7,0,1010.3,1016.1,11.2,8.5,88,4.8,3.8,270,19.4,28
2024-04-19T12:00,14.9,0.2,1010.9,1016.5,3.9,15.6,41,2,12.6,68,18.4,60
2024-04-19T18:00,13.8,0.1,1006,1011.6,5.6,15.9,50,3.5,11.4,130,13.7,19
2024-04-20T00:00,11.1,0,1003.6,1009.3,15.3,11.6,49,0.9,6.9,243,26.6,88
2024-04-20T06:00,9.8,1,1002,1007.7,14.6,10.1,73,5.1,6.5,220,28.8,100
2024-04-20T12:00,12.5,1,1004.4,1010.1,11.6,14.1,65,6.1,9.8,306,24.8,96
2024-04-20T18:00,12.6,1,1005.3,1011,7.1,14.8,66,6.4,10.7,60,26.3,71
2024-04-21T00:00,6.7,0.9,1009.3,1015.1,11.2,9.8,93,5.6,3.9,303,19.8,67
2024-04-21T06:00,5.6,0.5,1009,1014.8,6.1,7.4,90,4.2,3.3,242,11.9,0
2024-04-21T12:00,14.5,0.3,1008.6,1014.2,8.6,15.1,49,3.8,11.8,90,22.7,100
2024-04-21T18:00,11.6,0.3,1007.9,1013.6,9.4,14.5,49,1.1,8.3,86,22.3,96
2024-04-22T00:00,6.9,1.1,1008.3,1014.1,6.3,9.1,79,3.5,4.5,156,13,100
2024-04-22T06:00,8.4,0.6,1005.7,1011.5,6.4,9.4,87,6.2,6.5,128,9,99
2024-04-22T12:00,12.7,4.6,1003.6,1009.2,26.3,13,72,7.8,8.3,103,56.5,99
2024-04-22T18:00,11.4,5.9,1002.9,1008.6,6.4,12.9,83,8.6,10.1,164,18,95
2024-04-23T00:00,6.7,0.4,1004.7,1010.5,16.3,8.7,88,4.8,3,278,30.2,81
2024-04-23T06:00,5.9,0.1,1003,1008.8,10.9,8,84,3.5,2.8,276,21.6,100
2024-04-23T12:00,13.2,0,1001.3,1006.9,4.3,14.1,64,6.4,11.7,66,23.4,44
2024-04-23T18:00,9.2,6,1001,1006.7,7.7,11.3,85,6.9,7.3,319,20.2,100
2024-04-24T00:00,5.4,1.5,1002.1,1007.9,9,7.6,94,4.6,2.8,275,15.8,100
2024-04-24T06:00,6.7,0.1,1001.2,1007,10.3,7.9,93,5.6,4,282,18.4,100
2024-04-24T12:00,11.8,0.5,1001.6,1007.3,15.6,12.3,65,5.4,8.4,304,33.1,58
2024-04-24T18:00,10.3,3.4,1000.7,1006.4,8,12.4,77,6.4,8.2,85,20.2,32
2024-04-25T00:00,4.8,0,1001.9,1007.7,6.2,7.8,96,4.2,2.6,234,11.9,2
2024-04-25T06:00,6.4,0.4,1002.3,1008.1,10.4,7.5,94,5.6,3.8,268,19.1,24
2024-04-25T12:00,13.4,0.2,1003.1,1008.7,8.6,12.9,57,5.1,11,327,23.4,31
2024-04-25T18:00,11.7,0.1,1003,1008.7,9.7,13.6,66,5.6,9.2,68,18.7,7
2024-04-26T00:00,5.3,0,1005.1,1010.9,8,8.9,94,4.3,2.8,162,10.1,15
2024-04-26T06:00,5.7,0,1005,1010.8,6.6,8,93,4.7,3.4,193,10.8,37
2024-04-26T12:00,16.4,0,1005.7,1011.3,7.2,16,60,8.6,14.9,53,20.5,84
2024-04-26T18:00,14.1,3.7,1006.2,1011.8,6.8,14.8,73,9.4,13,108,19.1,45
2024-04-27T00:00,8.5,0,1007.9,1013.7,7.1,10.6,91,7.2,6.7,225,13,100
2024-04-27T06:00,9.1,0.1,1009.5,1015.3,3.6,10.2,96,8.6,8.3,233,10.1,53
2024-04-27T12:00,18,1.2,1010.7,1016.3,10.5,15.9,61,10.4,16.7,86,30.6,55
2024-04-27T18:00,15.4,0.5,1011,1016.6,8.8,15.4,76,11.1,14.5,102,22,53
2024-04-28T00:00,8.6,0,1012.4,1018.2,4.1,11.1,99,8.5,7.7,232,8.3,93
2024-04-28T06:00,8.1,0,1012.6,1018.4,4.2,10.4,94,7.2,6.8,200,7.9,95
2024-04-28T12:00,20.3,0,1013.7,1019.3,7.7,18,68,14.2,20.5,37,20.9,100
2024-04-28T18:00,16.8,0,1013.4,1019,7.9,17.5,75,12.2,16.3,51,20.9,100
2024-04-29T00:00,10.2,0,1015.2,1021,8.9,12.6,100,10.2,9,256,14.8,9
2024-04-29T06:00,11.1,0,1015.8,1021.5,8.9,12.1,96,10.6,10,249,15.1,3
2024-04-29T12:00,21,0,1015.7,1021.3,6.9,19.1,57,12.1,20.6,47,19.8,59
2024-04-29T18:00,18.4,0,1014.4,1020,5.4,19,65,11.6,18.2,82,16.9,9
2024-04-30T00:00,10.3,0,1014.9,1020.7,2,13.2,92,9,9.7,225,6.8,0
2024-04-30T06:00,10.1,0,1013.6,1019.4,4.3,12.1,90,8.6,9.2,228,8.6,0
2024-04-30T12:00,22.5,0,1012.4,1017.9,10,20,45,9.9,21.1,77,23.4,0
2024-04-30T18:00,19,0,1008.7,1014.3,8,19.3,54,9.6,18.1,98,18.4,100
2024-05-01T00:00,13.8,0,1007,1012.6,7.4,14.6,68,8,12.1,113,12.2,100
2024-05-01T06:00,13.1,0,1004.8,1010.4,3.3,13.5,83,10.2,12.7,6,8.6,99
2024-05-01T12:00,18.6,0,1002.6,1008.1,10.7,17.8,73,13.8,18.3,70,27,87
2024-05-01T18:00,15.9,10.9,999.6,1005.2,11.2,15.9,91,14.6,15.8,135,24.8,48
2024-05-02T00:00,13.8,4.6,1001.7,1007.3,4.3,14,91,12.4,13.9,180,15.1,100
2024-05-02T06:00,13,0.7,1001.1,1006.7,11.1,12.6,89,11.2,11.8,151,18.7,77
2024-05-02T12:00,17,0.2,1000.9,1006.5,18.4,16.2,63,10.1,14.4,183,35.3,100
2024-05-02T18:00,16.2,0.1,1002.1,1007.7,8.4,16.9,59,8.2,14.6,250,16.9,71
2024-05-03T00:00,8.2,0,1004.3,1010,2.9,11.9,88,6.4,6.9,187,5.8,44
2024-05-03T06:00,8.5,0,1004.5,1010.2,8.1,10.8,91,7.1,6.6,238,13.3,0
2024-05-03T12:00,17.7,0.3,1005.8,1011.4,9.6,17,51,7.3,15.6,304,24.5,100
2024-05-03T18:00,16.5,0.2,1006,1011.6,9.2,17.6,66,10.1,15.2,79,17.3,38
2024-05-04T00:00,12,0,1008.1,1013.8,5.6,13.4,82,9.1,10.9,315,10.4,100
2024-05-04T06:00,12.2,0,1009.5,1015.2,9.6,13.1,88,10.4,10.9,283,16.6,32
2024-05-04T12:00,19,0.2,1010.8,1016.4,5.8,18.6,60,11.1,18.5,353,19.8,96
2024-05-04T18:00,18.6,0.3,1009.7,1015.3,1.1,18.5,70,13.1,19.5,270,10.4,78
2024-05-05T00:00,12.1,0,1010.9,1016.6,8.7,13.9,86,9.9,10.9,222,14.4,5
2024-05-05T06:00,11.4,0,1010.5,1016.2,11,12.9,88,9.5,9.6,221,19.8,20
2024-05-05T12:00,23,0,1010,1015.5,13,20.2,46,10.6,21.3,267,27,15
2024-05-05T18:00,20.2,0,1008.3,1013.8,11.2,20.2,49,9.3,18.4,249,22,4
2024-05-06T00:00,13.6,0,1009.1,1014.8,10.5,15.6,74,9.1,11.9,196,18,97
2024-05-06T06:00,14.2,0,1008.2,1013.8,5.5,13.9,70,8.9,13.1,191,9,100
2024-05-06T12:00,21.9,0,1008.3,1013.8,1.3,20.1,53,11.9,22.3,56,15.5,100
2024-05-06T18:00,19.1,0,1007.3,1012.8,11.3,20.1,67,12.9,18.4,81,21.6,87
2024-05-07T00:00,13.2,0,1007.3,1013,5.5,15.6,88,11.2,12.8,212,10.1,100
2024-05-07T06:00,14.1,0.4,1007,1012.6,3.9,14.9,80,10.7,13.8,202,9.4,100
2024-05-07T12:00,16.1,2.5,1007.4,1013,5.4,16.4,83,13.3,16.4,94,13.3,97
2024-05-07T18:00,15.8,3.2,1006.9,1012.5,5.2,16.5,88,13.7,16.2,102,15.8,63
2024-05-08T00:00,12.2,0,1009,1014.7,9.3,13.8,99,12.1,11.5,283,16.2,32
2024-05-08T06:00,12.2,0.6,1010.5,1016.2,7.9,13.1,95,11.5,11.6,270,11.9,19
2024-05-08T12:00,19.6,0.3,1011,1016.6,7.8,19.2,66,13.1,19.5,34,20.5,100
2024-05-08T18:00,18,0.2,1011.2,1016.8,5.5,19.5,69,12.2,18,58,17.6,97
2024-05-09T00:00,12.8,0,1012.4,1018.1,9,14.8,94,11.8,12,275,15.1,100
2024-05-09T06:00,13.4,0,1013.2,1018.9,11.8,14.4,94,12.4,12.4,282,21.2,100
2024-05-09T12:00,20.3,0.1,1013.6,1019.2,15,20,49,9.3,17.9,55,32.4,100
2024-05-09T18:00,19.5,0,1012.3,1017.9,3.8,20,60,11.6,19.7,17,15.5,82
2024-05-10T00:00,13,0,1013.8,1019.5,4.3,15,87,10.9,12.6,265,8.3,42
2024-05-10T06:00,13.1,0,1014,1019.7,12.4,14.2,83,10.2,11.3,287,20.5,0
2024-05-10T12:00,21.6,0,1013.9,1019.4,12,20.8,43,8.4,19.7,39,28.1,0
2024-05-10T18:00,19.8,0,1012.1,1017.7,3.1,20.5,57,10.9,20.1,36,15.1,1
2024-05-11T00:00,11.8,0,1013.8,1019.5,8.2,14.8,75,7.6,9.9,229,14,0
2024-05-11T06:00,12.7,0,1013.7,1019.4,8.4,13.6,71,7.5,10.8,263,14,1
2024-05-11T12:00,22.5,0,1013.7,1019.2,8.9,21.5,49,11.1,21.8,40,23,0
2024-05-11T18:00,20.8,0,1012.1,1017.6,5.8,21.6,58,12.1,21,60,16.2,13
2024-05-12T00:00,10.4,0,1012.8,1018.5,5.2,15.2,99,10.2,9.7,205,10.8,0
2024-05-12T06:00,11.6,0,1012.4,1018.1,8.9,13.6,80,8.3,9.9,212,15.1,20
2024-05-12T12:00,24.5,0,1012,1017.5,7.3,22.4,41,10.4,23.7,81,20.2,79
2024-05-12T18:00,21,0,1010.3,1015.8,8.2,21.8,52,10.8,20.3,105,21.2,5
2024-05-13T00:00,13.1,0,1010.5,1016.2,3.7,16.1,89,11.3,13,191,7.2,98
2024-05-13T06:00,14.1,0,1009.7,1015.4,7.2,15.6,83,11.2,13.4,243,13,100
2024-05-13T12:00,22.5,0,1009.8,1015.3,9.3,20.5,58,14,22.5,306,24.1,100
2024-05-13T18:00,21.5,0.7,1007.6,1013.1,6.8,22,67,15.1,22.2,25,14.4,100
2024-05-14T00:00,15.4,0,1006.7,1012.3,1.8,17.5,95,14.6,16.7,259,3.2,33
2024-05-14T06:00,13.1,0,1005.4,1011.1,4.4,15.6,94,12.2,13.1,235,10.4,13
2024-05-14T12:00,22.5,0.1,1005.4,1010.9,9.3,22.5,58,13.6,22.3,62,23.8,28
2024-05-14T18:00,19.5,0,1004.2,1009.7,15.8,21.9,74,14.9,18.9,90,30.6,26
2024-05-15T00:00,15.4,0,1004.5,1010.1,5.7,17.4,98,15.1,16.3,125,14.8,73
2024-05-15T06:00,16.2,0,1002.8,1008.4,14.8,16.9,90,14.6,15.6,116,27,99
2024-05-15T12:00,19.5,1.6,1003.2,1008.7,12.3,19,77,15.4,19.6,95,31.3,100
2024-05-15T18:00,20.8,0.7,1001.2,1006.7,20,21,76,16.4,20.1,108,42.8,39
2024-05-16T00:00,14.1,0.6,1002.4,1008,2.9,16.6,98,13.9,14.9,240,7.6,98
2024-05-16T06:00,15.5,0,1001.8,1007.4,8.7,16.5,91,14,15.5,225,14.8,88
2024-05-16T12:00,23.6,0.1,1000,1005.4,4.2,22.4,58,14.8,24.6,31,16.9,72
2024-05-16T18:00,18.8,6.8,997.9,1003.4,8.5,20.4,86,16.4,19.8,242,21.6,94
2024-05-17T00:00,16,0,1001.4,1007,20.6,16.5,74,11.4,13.4,243,48.6,13
2024-05-17T06:00,13.2,0,1003.6,1009.2,9.4,14.6,80,9.9,11.8,178,15.8,23
2024-05-17T12:00,22.4,0.1,1005.6,1011.1,17.5,21,44,9.5,19.7,238,36.7,54
2024-05-17T18:00,22,0,1005.4,1010.9,3.6,21.6,56,12.9,22.4,270,19.1,18
2024-05-18T00:00,14.5,0,1007.8,1013.4,11.9,17,80,11.1,13.1,235,20.5,0
2024-05-18T06:00,12.5,0,1007.9,1013.6,6.2,15,90,10.9,11.9,249,13.7,0
2024-05-18T12:00,23,0,1008.3,1013.8,11.2,22.8,52,12.6,22.5,94,26.3,28
2024-05-18T18:00,20,0,1006,1011.5,11.5,22,70,14.3,19.7,92,25.6,29
2024-05-19T00:00,15.2,0,1007,1012.6,7.5,17.3,97,14.9,15.8,17,13.3,16
2024-05-19T06:00,14.9,0,1006.5,1012.1,7,15.6,92,13.6,15.1,291,12.2,93
2024-05-19T12:00,24,0.2,1006.2,1011.6,1.8,23,55,14.4,25.2,37,14,99
2024-05-19T18:00,21.9,0.3,1004.2,1009.7,8.3,22.8,64,14.7,22.2,95,17.6,63
2024-05-20T00:00,16.4,0,1005.4,1011,1.9,18,91,15,17.8,248,2.5,84
2024-05-20T06:00,16.1,2.3,1005.1,1010.7,1.5,16.8,91,14.6,17.5,45,18.4,98
2024-05-20T12:00,23,0.7,1004.9,1010.4,9,22.7,67,16.6,24,74,20.9,100
2024-05-20T18:00,18.2,1.9,1003.2,1008.7,11.4,20,90,16.6,18.9,101,22.7,100
2024-05-21T00:00,16.7,3.4,1001.2,1006.8,8,17.4,97,16.2,17.7,95,17.3,100
2024-05-21T06:00,17.5,1.6,999.2,1004.7,5.9,17.6,98,17.2,19.2,281,11.5,100
2024-05-21T12:00,21,1.3,1001,1006.5,15.9,20.5,70,15.4,20.6,273,37.8,68
2024-05-21T18:00,20.9,0.5,1001.5,1007,22.6,21.6,56,11.7,18.1,239,44.6,4
2024-05-22T00:00,16.6,0,1003.8,1009.4,14.1,16.9,63,9.5,14.5,238,27,13
2024-05-22T06:00,16.4,0,1005.3,1010.9,4.3,16.8,75,12,16.3,42,11.9,16
2024-05-22T12:00,23.6,0.2,1006.3,1011.8,12.4,22.8,50,12.5,22.7,262,30.2,45
2024-05-22T18:00,20.5,1.3,1007.2,1012.7,16.2,21.4,57,11.8,18.7,249,29.2,99
2024-05-23T00:00,16.3,0,1009.2,1014.8,13.6,17.5,68,10.3,14.4,248,23.4,1
2024-05-23T06:00,15.8,0,1010.7,1016.3,8,15.9,64,8.9,14.3,260,13,0
2024-05-23T12:00,24.2,0,1010.3,1015.8,12.7,22.5,42,10.4,22.6,262,30.6,19
2024-05-23T18:00,21.5,0,1010.4,1015.9,10.8,22.4,49,10.2,20,268,25.6,14
2024-05-24T00:00,14.2,0,1012.2,1017.9,9.2,17.2,70,8.9,12.6,239,15.5,18
2024-05-24T06:00,12.9,0,1013,1018.7,7.4,15.4,84,10.2,12,219,14.8,2
2024-05-24T12:00,23.3,0.1,1013,1018.5,1.1,23,45,10.8,23.5,288,19.1,24
2024-05-24T18:00,20.6,0.1,1011.8,1017.3,11.3,22.4,59,12.4,19.8,107,22,23
2024-05-25T00:00,12.9,0,1012.2,1017.9,5.4,16.9,93,11.8,12.7,222,9.7,38
2024-05-25T06:00,14.3,0,1011,1016.7,8.6,16.3,87,12.2,13.7,292,14.8,31
2024-05-25T12:00,21.5,0.1,1011.2,1016.7,5.4,22.4,63,14.2,22.1,352,20.2,98
2024-05-25T18:00,20.5,0.6,1010.2,1015.7,5.5,21.5,63,13.1,20.6,302,20.2,31
2024-05-26T00:00,14.1,0,1011.6,1017.3,8.6,16.9,92,12.9,13.8,237,14.8,0
2024-05-26T06:00,14.6,0,1011.9,1017.6,8.8,15.1,83,11.8,13.8,258,14.4,0
2024-05-26T12:00,24.1,0,1012.3,1017.8,8.9,23,44,11.2,23.4,310,24.5,8
2024-05-26T18:00,22.5,0,1011.8,1017.3,8.8,23.5,55,13,22.5,99,19.1,2
2024-05-27T00:00,13.5,0,1013.6,1019.3,2.8,17.2,93,12.4,13.8,230,7.9,45
2024-05-27T06:00,13.8,0,1013.3,1019,2.5,15.9,89,12.1,14,225,9.4,45
2024-05-27T12:00,25.8,0,1012.5,1018,6.8,24.7,41,11.5,25.5,87,19.8,39
2024-05-27T18:00,22.2,0,1010.5,1016,10.8,24.2,56,12.9,22,92,21.6,98
2024-05-28T00:00,15.4,0,1009.8,1015.4,5.4,18.6,93,14.1,15.9,180,7.9,75
2024-05-28T06:00,16.6,0.3,1009.6,1015.2,15.1,17.6,90,14.9,16,298,27.7,32
2024-05-28T12:00,24.9,0,1008.4,1013.8,8.9,24.6,55,15.2,25.4,328,23.4,28
2024-05-28T18:00,21.5,0.7,1008.4,1013.9,3.1,23.9,69,15.6,23,339,12.2,96
2024-05-29T00:00,16.3,1.4,1010.2,1015.8,5.3,18,93,15.1,17.3,242,9.4,3
2024-05-29T06:00,15.8,1.8,1010.1,1015.7,10.3,16.9,95,15.1,16,258,19.1,100
2024-05-29T12:00,23.5,0,1008.9,1014.4,8.9,23.5,63,16.1,24.3,21,23,64
2024-05-29T18:00,22.6,0.1,1006.1,1011.6,5.1,23.6,55,13.2,22.9,94,16.9,79
2024-05-30T00:00,15.2,0,1005.2,1010.8,5.4,18.5,96,14.6,16,172,8.6,96
2024-05-30T06:00,16,0,1002.4,1008,7.1,17.4,85,13.4,16.1,204,14.4,89
2024-05-30T12:00,26.5,0,1000.9,1006.3,12.4,24.7,40,11.9,25.2,260,28.1,100
2024-05-30T18:00,23,0.3,999,1004.4,7.6,23.5,56,13.8,23.1,205,25.2,100
2024-05-31T00:00,17.1,9.2,998,1003.5,6.1,18.5,96,16.5,18.5,183,11.2,45
2024-05-31T06:00,17.7,0,996,1001.5,10.4,17.4,85,15.1,17.9,160,17.3,3
2024-05-31T12:00,25,0,996.2,1001.6,19.1,24,38,9.6,22.2,250,43.9,16
2024-05-31T18:00,17,0.9,1000.3,1005.8,9,22,65,10.4,15.8,265,43.6,17
2024-06-01T00:00,16.5,0,1002.9,1008.5,17,17.7,64,9.7,13.9,238,29.5,0
2024-06-01T06:00,15.4,0,1004.6,1010.2,2.1,15.1,69,9.7,15,121,6.1,0
2024-06-01T12:00,26.5,0,1006.5,1011.9,12.2,23.9,31,7.8,24.5,251,31.7,15
2024-06-01T18:00,24.9,0.5,1006.9,1012.3,2.1,24.4,49,13.3,25.7,211,14.4,15
2024-06-02T00:00,16.6,0,1009.5,1015.1,11,18.8,70,11.2,15.4,218,18.4,3
2024-06-02T06:00,16,0,1009.6,1015.2,5.2,17,80,12.6,16,286,9.7,5
2024-06-02T12:00,23.9,0,1009.4,1014.9,1.9,24,48,12.2,24.3,158,13.3,100
2024-06-02T18:00,21,0.1,1008.3,1013.8,16.4,23.4,65,14.2,20,296,31.3,100
2024-06-03T00:00,15.4,0.7,1009.6,1015.2,4.2,18.4,97,14.9,16.5,211,8.6,87
2024-06-03T06:00,15.1,3.1,1008.9,1014.5,8,16.6,90,13.4,15,278,18.4,99
2024-06-03T12:00,22.1,0.7,1008.3,1013.8,7.5,23,58,13.5,22.2,305,27,49
2024-06-03T18:00,22.8,0.2,1007.1,1012.6,11,23.8,47,10.7,21.5,281,23.4,12
2024-06-04T00:00,15.7,0,1008.8,1014.4,7.5,18.5,79,12,15.2,215,12.2,0
2024-06-04T06:00,16,0,1008.7,1014.3,8.7,16.9,78,12.1,15.4,225,15.8,0
2024-06-04T12:00,25.5,0.1,1008.6,1014,7.7,25.3,46,13,25.5,79,22,36
2024-06-04T18:00,23.7,0.8,1007.8,1013.3,3.9,24.4,54,13.9,24.4,112,13.7,62
2024-06-05T00:00,17.1,0,1009.1,1014.7,6.5,19.5,85,14.5,17.6,236,11.9,93
2024-06-05T06:00,17.3,0,1009.5,1015.1,4.3,18.5,88,15.3,18.5,275,11.2,1
2024-06-05T12:00,26.7,0,1010.1,1015.5,4.3,26.6,49,15.1,28.1,312,20.9,31
2024-06-05T18:00,25.1,0.6,1009.3,1014.7,8,26.1,58,16.2,26.1,117,18.4,12
2024-06-06T00:00,18.5,0,1010.8,1016.4,9.4,20.4,74,13.7,18.3,230,16.2,0
2024-06-06T06:00,18.3,0,1011.6,1017.2,9,19,70,12.8,17.9,247,15.1,0
2024-06-06T12:00,28,0,1012.2,1017.6,8.6,27.4,45,14.9,28.7,285,23.8,15
2024-06-06T18:00,27.1,0,1011,1016.4,3.7,28.3,46,14.6,28.5,241,15.8,88
2024-06-07T00:00,18.4,0,1011.7,1017.3,9.7,21.5,74,13.7,18.1,222,17.3,0
2024-06-07T06:00,18.4,0,1011.3,1016.9,6.4,19.9,72,13.1,18.4,218,14.8,6
2024-06-07T12:00,30.4,0,1011.5,1016.9,4.1,29.6,38,14.4,31.6,75,17.3,0
2024-06-07T18:00,28.8,0,1009,1014.4,3.2,30.5,45,15.8,30.8,207,9,77
2024-06-08T00:00,20.4,0,1010.1,1015.6,8.9,23,64,13.4,20.1,220,15.5,9
2024-06-08T06:00,20.9,0,1009,1014.5,9.2,21.5,53,10.9,19.8,239,15.8,59
2024-06-08T12:00,30.6,0,1007.9,1013.2,3.4,30.6,38,14.6,31.9,18,16.2,97
2024-06-08T18:00,29.7,0,1005,1010.3,2.7,31,39,14.3,31,157,14.4,99
2024-06-09T00:00,20.9,0,1005.2,1010.7,5.3,23.9,74,16,22.2,208,9.7,35
2024-06-09T06:00,21.4,0,1002.6,1008.1,8,22.7,59,13.1,21.2,190,15.1,100
2024-06-09T12:00,31.8,0,1001.7,1007,4,29,28,11.1,31.6,175,16.6,80
2024-06-09T18:00,26.4,1.3,999.3,1004.7,15.8,28,59,17.6,26.8,90,30.2,33
2024-06-10T00:00,21.7,0,998.9,1004.4,6.6,23.5,66,15.1,22.4,257,25.2,100
2024-06-10T06:00,21,0.1,998.5,1004,10.7,22,80,17.4,22,315,19.4,56
2024-06-10T12:00,29,0.1,999.5,1004.8,19.9,29.1,39,13.6,27.3,250,42.1,100
2024-06-10T18:00,26.7,0.7,999.5,1004.9,18.7,28.9,47,14.6,25.6,254,39.6,87
2024-06-11T00:00,20.6,0,1001.3,1006.8,13,23.5,54,11.1,19,242,21.6,4
2024-06-11T06:00,19.8,0,1002.8,1008.3,8.8,21.2,60,11.8,19,215,14.8,1
2024-06-11T12:00,27.9,0,1003.8,1009.2,18.2,28.9,35,11,25.8,256,38.5,29
2024-06-11T18:00,24.8,0,1003.7,1009.1,12.6,29,55,15.1,25,70,31.7,33
2024-06-12T00:00,21.4,0,1005.4,1010.9,14.5,23.2,46,9.2,19.1,240,29.2,100
2024-06-12T06:00,20.3,0,1005.1,1010.6,6.3,21.2,56,11.1,19.7,239,10.4,0
2024-06-12T12:00,27.4,0,1006.4,1011.8,10.6,28.5,39,12.2,26.6,280,29.2,41
2024-06-12T18:00,23.5,0.6,1005.9,1011.4,16.9,27.6,50,12.4,21.8,92,34.9,17
