time,temperature_2m (Â°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),soil_temperature_0_to_7cm (Â°C),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_gusts_10m (km/h),dew_point_2m (Â°C),apparent_temperature (Â°C),cloud_cover (%),pressure_msl (hPa)
2015-03-08T00:00,5.4,59,0,1022.5,5.7,17.3,48,33.5,-2.1,0.4,0,1028.4
2015-03-08T06:00,4.1,70,0,1021.1,4.5,19.3,53,28.8,-0.9,-1,12,1027
2015-03-08T12:00,8.2,62,0,1020.9,8.7,22.2,54,44.3,1.4,3.1,12,1026.7
2015-03-08T18:00,7.6,62,0,1018.7,8.1,7.4,43,18,0.7,4.5,0,1024.5
2015-03-09T00:00,3.2,82,0,1019.1,3.4,7,12,11.2,0.4,0.2,4,1025
2015-03-09T06:00,0.7,90,0,1018.9,1.8,6.3,24,10.1,-0.8,-2.5,41,1024.9
2015-03-09T12:00,8.8,67,0,1020.5,8.6,6.6,29,20.2,3.1,6.3,100,1026.3
2015-03-09T18:00,8,71,0,1019.5,8.1,4.6,51,13.7,3.1,5.7,62,1025.3
2015-03-10T00:00,1.1,92,0,1019.8,3,8.3,268,12.2,0,-2.2,4,1025.8
2015-03-10T06:00,0.2,87,0,1019,1.5,11.7,281,18.4,-1.7,-3.8,0,1025
2015-03-10T12:00,10.9,60,0,1019.2,9.9,9.8,352,25.6,3.5,7.9,40,1025
2015-03-10T18:00,9.8,70,0,1017.2,9.2,5.4,70,11.5,4.7,7.8,0,1023
2015-03-11T00:00,1.4,93,0,1017,3.3,5.1,219,9,0.3,-1.4,26,1023
2015-03-11T06:00,0.2,90,0,1015.3,2,4.1,225,7.9,-1.3,-2.7,95,1021.3
2015-03-11T12:00,15.2,42,0,1014,12.5,0.5,315,11.9,2.4,13.4,11,1019.7
2015-03-11T18:00,11.9,64,0,1011.1,11,10.5,86,20.5,5.3,9.2,16,1016.8
2015-03-12T00:00,7.7,85,0,1014.4,7.5,6.6,131,18.4,5.3,5.6,29,1020.2
2015-03-12T06:00,4.1,81,0,1016,4.3,6.6,68,16.2,1.2,1.2,9,1021.9
2015-03-12T12:00,10.4,40,0,1016.5,10.5,14.1,40,32,-2.5,5.9,23,1022.3
2015-03-12T18:00,9,60,0,1014.8,9.2,5,240,8.6,1.5,6.4,0,1020.6
2015-03-13T00:00,1.9,70,0,1015.4,3.4,4.8,228,8.3,-2.9,-1.3,8,1021.3
2015-03-13T06:00,-0.7,83,0,1013.9,1.6,4.3,204,10.4,-3.3,-3.9,3,1019.9
2015-03-13T12:00,12.1,45,0,1013.4,11.1,11.3,121,25.6,0.6,8.4,2,1019.1
2015-03-13T18:00,9.3,59,0,1011.7,9.4,10.9,117,25.9,1.8,5.9,2,1017.5
2015-03-14T00:00,3.3,85,0,1013.1,4.2,7.4,133,11.9,1,0.3,65,1019
2015-03-14T06:00,2.9,84,0,1013.2,3.1,7,145,10.8,0.4,-0.1,91,1019.1
2015-03-14T12:00,11.8,55,0,1014.6,10.9,10.8,92,25.2,3,8.7,40,1020.3
2015-03-14T18:00,9.6,71,0,1015.1,9.7,8.3,108,22.3,4.7,7.2,26,1020.9
2015-03-15T00:00,4.6,96,0,1016.6,5,10.6,108,12.6,4,1.6,78,1022.5
2015-03-15T06:00,2.4,100,0,1017.4,3.7,7.7,118,11.2,2.3,-0.5,100,1023.3
2015-03-15T12:00,10.8,66,0,1018.7,9.3,19.2,96,40,4.6,6.7,100,1024.5
2015-03-15T18:00,9.4,86,1.7,1018.2,8.5,19.8,102,37.8,7.2,5.8,99,1024
2015-03-16T00:00,7.8,94,6,1018.9,7.4,9.8,98,22.3,6.9,5.6,100,1024.7
2015-03-16T06:00,7.3,95,7.6,1018.4,7,9.3,118,13.3,6.6,5.1,100,1024.2
2015-03-16T12:00,10.7,92,4.9,1019.4,9.3,9.5,115,20.9,9.4,9.2,100,1025.2
2015-03-16T18:00,10.2,96,4.6,1018.8,9.2,11.5,104,24.8,9.6,8.5,100,1024.6
2015-03-17T00:00,9.1,97,5.4,1018.9,8.5,10,64,31.3,8.7,7.4,100,1024.7
2015-03-17T06:00,10.1,96,2.2,1018.4,8.8,14.9,82,31.7,9.5,7.8,100,1024.2
2015-03-17T12:00,13.1,83,0.1,1019.9,11.5,20.9,75,41.4,10.3,10.2,100,1025.6
2015-03-17T18:00,11.2,84,0,1019,11.1,7.9,90,22.3,8.6,9.7,64,1024.8
2015-03-18T00:00,6,99,0,1019.8,7.3,5,270,7.9,5.8,4.2,93,1025.7
2015-03-18T06:00,5.3,98,0,1018.9,6.4,10,257,17.6,4.9,2.6,82,1024.8
2015-03-18T12:00,13.6,60,0,1018.8,13.5,6.1,360,21.6,6.1,11.8,11,1024.5
2015-03-18T18:00,11.6,67,0,1017.2,11.7,5.9,47,14.8,5.6,9.7,2,1022.9
2015-03-19T00:00,4.1,90,0,1017,5.6,2.4,207,7.2,2.6,2.1,1,1022.9
2015-03-19T06:00,1.5,95,0,1015.9,3.9,5.6,230,8.3,0.8,-1.3,20,1021.9
2015-03-19T12:00,14.3,49,0,1017.4,13.3,8.7,85,20.9,3.9,11.6,3,1023.1
2015-03-19T18:00,11.5,66,0,1016.3,11.6,7.4,104,20.9,5.4,9.3,0,1022
2015-03-20T00:00,4.1,90,0,1017.7,5.8,8,144,11.9,2.7,1.3,4,1023.6
2015-03-20T06:00,1.9,88,0,1016.9,3.8,6.1,152,10.8,0,-1.1,1,1022.9
2015-03-20T12:00,15.6,43,0,1017.5,13.5,14.3,118,30.6,3,11.9,0,1023.2
2015-03-20T18:00,11.9,61,0,1015.4,11.7,13.8,118,30.2,4.6,8.6,5,1021.1
2015-03-21T00:00,5.2,89,0,1015.7,6.7,5.9,142,11.2,3.5,2.8,36,1021.6
2015-03-21T06:00,3.4,94,0,1014,5.1,4,175,7.6,2.5,1.1,46,1019.9
2015-03-21T12:00,14.9,60,0,1013.5,13.4,4.3,48,14,7.3,13.6,91,1019.2
2015-03-21T18:00,12,79,0.6,1009.5,11.5,4.4,99,14.4,8.5,11,100,1015.2
2015-03-22T00:00,8.6,89,0.4,1009.1,7.9,6.2,36,7.6,6.8,6.9,47,1014.9
2015-03-22T06:00,4.8,97,0.2,1007.4,5.9,6.2,54,3.2,4.3,2.5,90,1013.2
2015-03-22T12:00,12.8,67,0.1,1008.8,11.8,13.7,72,32.4,6.8,10,100,1014.5
2015-03-22T18:00,10.3,84,0.8,1009.5,10.9,15.6,56,36,7.7,7.4,100,1015.2
2015-03-23T00:00,9.2,95,2.2,1011.1,9.3,6.6,338,11.2,8.5,7.8,100,1016.9
2015-03-23T06:00,7.6,98,0.4,1010.6,8.4,6.9,279,10.8,7.3,5.9,30,1016.4
2015-03-23T12:00,13.3,67,0,1010.7,13.2,7.3,20,22,7.3,11.6,27,1016.4
2015-03-23T18:00,11.4,74,0,1008.1,12,4,85,19.1,7,10.1,2,1013.8
2015-03-24T00:00,6.2,91,0,1008.1,6.2,5.6,140,4.7,4.8,4.1,2,1013.9
2015-03-24T06:00,3.6,91,0,1006.6,5.2,4.3,180,5.8,2.3,1.3,17,1012.5
2015-03-24T12:00,14.6,67,0,1007.1,13.7,11.2,94,23.8,8.6,12.7,47,1012.7
2015-03-24T18:00,12.2,86,0.2,1005.2,11.8,13.9,111,25.2,10,10.2,100,1010.9
2015-03-25T00:00,8.5,98,0,1003.8,8.8,14.9,98,22.3,8.3,5.9,100,1009.5
2015-03-25T06:00,11.1,96,0.1,998.3,10,20.5,68,36.7,10.5,8.3,100,1004
2015-03-25T12:00,11.3,95,10,992.5,10.5,35.9,83,73.1,10.4,6.2,100,998.1
2015-03-25T18:00,12.3,95,8.5,990,10.9,12.4,107,24.5,11.5,11,71,995.6
2015-03-26T00:00,12,90,5,993.2,10.5,20.3,123,41.8,10.4,9.2,99,998.8
2015-03-26T06:00,11,94,3.9,996.2,10.2,4.5,166,17.6,10.1,10.5,99,1001.8
2015-03-26T12:00,15.8,75,0.3,1000.2,14,4.7,81,26.3,11.4,15.5,84,1005.8
2015-03-26T18:00,14.1,84,2.1,1000.4,13.5,5.6,40,23,11.4,13.7,93,1006
2015-03-27T00:00,7.5,99,0.1,1000.9,9,4.8,297,9.7,7.4,6.1,70,1006.6
2015-03-27T06:00,9,99,0,1000.2,9.6,7.6,267,14.4,8.9,7.7,90,1005.9
2015-03-27T12:00,10.7,91,3.7,1001.5,11.1,21.7,5,46.4,9.3,7.4,96,1007.2
2015-03-27T18:00,9.7,66,0.6,1004.9,9.8,15,30,33.1,3.6,6.1,99,1010.6
2015-03-28T00:00,7.2,82,0,1007.3,7.8,7.4,321,11.5,4.3,4.8,56,1013.1
2015-03-28T06:00,4,88,0,1009.3,5.3,6.4,297,10.4,2.2,1.3,1,1015.2
2015-03-28T12:00,14,40,0,1010.8,13.6,8.4,70,30.2,0.6,10.7,0,1016.5
2015-03-28T18:00,13.1,41,0,1009,12.4,4.2,239,9,0.2,10.4,0,1014.7
2015-03-29T00:00,4.4,72,0,1009.3,6.3,6.7,196,12.2,-0.3,1.3,8,1015.2
2015-03-29T06:00,3.3,75,0,1008,4.9,5,159,13.7,-0.7,0.3,0,1013.9
2015-03-29T12:00,18.1,38,0,1007.1,15.6,6.6,112,18,3.6,15.7,0,1012.7
2015-03-29T18:00,16,59,0,1003.1,14.4,7.9,114,19.8,8,14.3,96,1008.7
2015-03-30T00:00,11.5,50,0,1000.6,10.3,9.7,231,19.1,1.4,8.2,100,1006.3
2015-03-30T06:00,11.1,76,0,998.1,10.4,15.1,230,18,7,8.2,89,1003.8
2015-03-30T12:00,17.8,57,0,997.8,15.9,13.5,236,26.6,9.3,15.7,4,1003.3
2015-03-30T18:00,17.9,58,0,997.3,15.7,14.2,243,25.9,9.5,15.7,0,1002.8
2015-03-31T00:00,11.3,87,0,1004.2,11.6,7.8,283,15.1,9.1,9.9,5,1009.9
2015-03-31T06:00,7.6,96,0,1004.5,9.4,6.9,189,11.9,7,5.9,21,1010.3
2015-03-31T12:00,20.8,50,0,1001.5,17.9,10.8,274,33.8,10,19.2,1,1007
2015-03-31T18:00,17.3,59,0,996,16.3,27,228,47.2,9.1,13.1,99,1001.5
2015-04-01T00:00,14.6,71,0,1000,13.6,19.3,256,41,9.3,11.6,20,1005.6
2015-04-01T06:00,10.9,51,0,1002.4,11.3,21.1,295,29.2,1.3,6,0,1008.1
2015-04-01T12:00,17.2,27,0,1005.1,16.5,29.1,292,51.8,-1.7,10.6,0,1010.7
2015-04-01T18:00,14.1,50,0,1006.8,14.7,21.3,298,19.8,3.7,9.5,0,1012.4
2015-04-02T00:00,10.1,56,0,1011.4,8.4,4.4,145,9.4,1.6,7.6,8,1017.1
2015-04-02T06:00,4,81,0,1010.8,5.8,5.2,164,10.1,1.1,1.3,40,1016.7
2015-04-02T12:00,17.6,38,0,1008.5,16.2,8.6,270,22,3.2,14.8,14,1014.1
2015-04-02T18:00,16.1,41,0,1003.5,14.9,19,241,25.2,2.7,11.7,14,1009.1
2015-04-03T00:00,10.3,61,0,1005.7,10.8,9.8,264,16.6,3,7.3,12,1011.4
2015-04-03T06:00,9,79,0,1011,9,17.9,99,34.6,5.5,5.3,83,1016.8
2015-04-03T12:00,12.5,36,0,1013.4,13.4,18.2,108,44.3,-2.1,7.5,3,1019.1
2015-04-03T18:00,11.1,36,0,1011,12.4,13.5,119,24.1,-3.3,6.5,95,1016.7
2015-04-04T00:00,7,66,0,1009.7,8.5,9.4,140,15.5,1.1,3.7,99,1015.5
2015-04-04T06:00,7.4,75,0,1007.5,8.4,5,159,6.1,3.2,5.1,98,1013.3
2015-04-04T12:00,11.4,80,5.8,1005.6,11.7,9.4,58,34.9,8.1,9.5,99,1011.3
2015-04-04T18:00,9,94,4.8,1001.7,10,10,77,24.5,8.1,7.1,100,1007.4
2015-04-05T00:00,8.2,94,6.3,1000.8,9.1,7.1,60,18,7.4,6.5,100,1006.5
2015-04-05T06:00,6.6,93,8.1,1001.2,8.1,19.6,54,31,5.5,2.6,100,1007
2015-04-05T12:00,8.4,73,2.3,1004.8,9,25.8,54,51.8,3.8,3.2,100,1010.5
2015-04-05T18:00,9.2,46,0,1007.1,9.6,17.7,66,31,-1.7,4.2,100,1012.8
2015-04-06T00:00,7.1,50,0,1010.5,7.7,21,39,37.1,-2.5,1.6,48,1016.3
2015-04-06T06:00,5.3,60,0,1012.2,6.3,17.2,33,31.7,-2,0.4,0,1018.1
2015-04-06T12:00,9.7,42,0,1014,11.3,21.3,34,47.2,-2.5,4.1,42,1019.8
2015-04-06T18:00,9.1,46,0.4,1015.1,10.4,2,45,20.5,-2,6.4,5,1020.9
2015-04-07T00:00,4.8,53,0.2,1018.5,4.8,9.4,2,13.3,-4,0.8,88,1024.4
2015-04-07T06:00,3.9,65,0,1021.1,3.4,4.6,18,10.8,-2.1,0.9,45,1027
2015-04-07T12:00,9.6,41,0,1023.7,10.5,24.3,40,50,-3,3.5,41,1029.5
2015-04-07T18:00,9.8,44,0,1022.1,10,4.8,297,19.1,-1.9,6.7,0,1027.9
2015-04-08T00:00,2.3,67,0,1023.3,4.1,5.5,203,8.6,-3.3,-1.1,0,1029.3
2015-04-08T06:00,0.2,70,0,1022.8,2.2,8.4,239,15.1,-4.5,-3.7,62,1028.8
2015-04-08T12:00,14.8,32,0,1021.9,13.4,6.5,270,22.3,-1.7,11.5,7,1027.6
2015-04-08T18:00,13.6,53,0,1020.2,12.5,6.4,117,14.8,4.1,11.3,8,1025.9
2015-04-09T00:00,5.7,63,0,1022.6,5.9,5.7,145,9,-0.9,2.6,19,1028.5
2015-04-09T06:00,3.9,64,0,1023.6,4.3,6.1,177,13,-2.3,0.6,4,1029.5
2015-04-09T12:00,15.5,50,0,1024,14.6,7.5,107,23.8,5.1,13.2,0,1029.7
2015-04-09T18:00,14.2,59,0,1021.6,13.6,6.5,124,18.7,6.3,12.4,0,1027.3
2015-04-10T00:00,5,90,0,1021.5,7.2,5.4,172,9.7,3.5,2.7,0,1027.4
2015-04-10T06:00,2.9,90,0,1021,5.2,4.7,171,10.8,1.4,0.4,0,1027
2015-04-10T12:00,19.8,45,0,1021.6,17.3,4.8,63,16.9,7.6,18.5,2,1027.2
2015-04-10T18:00,17.3,66,0,1018.7,15.8,9.4,113,23.4,10.9,16.3,78,1024.3
2015-04-11T00:00,9.4,82,0,1019.4,9.4,8.9,238,17.6,6.4,7.2,41,1025.2
2015-04-11T06:00,7.6,84,0,1018.7,8.2,9.1,236,13,5.1,5.1,93,1024.5
2015-04-11T12:00,17.6,48,0,1020,16.4,5.1,309,20.2,6.5,16,93,1025.6
2015-04-11T18:00,16.6,58,0,1018.2,15.7,4,153,18,8.4,15.6,66,1023.9
2015-04-12T00:00,8.6,84,0,1021.1,9.4,8.1,225,14.4,6.1,6.4,1,1026.9
2015-04-12T06:00,6,90,0,1022.6,7.7,6.2,263,10.1,4.5,3.8,3,1028.5
2015-04-12T12:00,18.2,60,0,1024,17.6,7.2,6,19.4,10.3,17.3,0,1029.7
2015-04-12T18:00,16.6,69,0,1021.8,16.2,4.6,108,15.8,10.9,16.3,16,1027.5
2015-04-13T00:00,8,93,0,1022.4,9.5,4.3,222,8.3,6.9,6.6,0,1028.3
2015-04-13T06:00,5.6,92,0,1021.9,7.5,5.5,212,9.4,4.4,3.5,3,1027.8
2015-04-13T12:00,21.6,42,0,1021.5,19.3,3,346,12.6,8.1,20.7,0,1027.1
2015-04-13T18:00,19.7,60,0,1018.3,17.8,7.2,117,15.8,11.7,19.2,1,1023.9
2015-04-14T00:00,11.9,85,0,1018.3,11.7,9.8,216,15.1,9.4,10.3,30,1024
2015-04-14T06:00,9.8,84,0,1018,10.5,7.1,246,11.9,7.3,8.1,92,1023.8
2015-04-14T12:00,21.2,53,0,1020,19.8,6.5,19,17.6,11.2,20.6,100,1025.6
2015-04-14T18:00,17.9,74,0,1017.4,17.8,4.8,117,19.1,13.2,18.2,98,1023
2015-04-15T00:00,9.9,96,0,1018.1,11.5,5.4,184,9.4,9.4,9,92,1023.9
2015-04-15T06:00,7.6,95,0,1017.4,9.4,4.7,189,9.4,6.9,6.1,82,1023.2
2015-04-15T12:00,23.2,42,0,1017.4,20.6,6.8,90,19.4,9.6,22.1,30,1022.9
2015-04-15T18:00,20.4,61,0,1013.3,19,8.7,128,24.1,12.7,20.1,0,1018.9
2015-04-16T00:00,13.6,73,0,1013.4,12.9,10.6,235,18.7,8.8,11.7,6,1019.1
2015-04-16T06:00,11.1,75,0,1012.5,11.5,8.9,243,13.3,6.9,9,46,1018.2
2015-04-16T12:00,23,37,0,1013.3,20.4,7.4,284,20.9,7.6,21.3,100,1018.8
2015-04-16T18:00,20.7,48,0,1010.6,19.1,6.8,198,17.6,9.2,19.5,82,1016.1
2015-04-17T00:00,14.7,60,0,1010.9,14.3,10.2,219,19.4,7,12.4,96,1016.6
2015-04-17T06:00,12,74,0.6,1010.2,13.3,8.4,211,21.6,7.6,10.2,100,1015.9
2015-04-17T12:00,20.4,46,0.5,1010.3,19.3,6.9,141,28.1,8.3,19,91,1015.8
2015-04-17T18:00,18,62,1.2,1007.2,17.4,9.8,246,25.9,10.5,16.8,32,1012.8
2015-04-18T00:00,12.3,85,0,1007.6,13,6.3,257,9.4,9.8,11.4,93,1013.3
2015-04-18T06:00,12,91,0,1006.9,12.5,4.3,265,6.1,10.6,11.6,45,1012.6
2015-04-18T12:00,18.9,63,0.5,1007.2,18.7,6.4,317,27.4,11.8,18.5,39,1012.7
2015-04-18T18:00,10.2,93,13,1010.7,13.6,22.3,80,44.3,9.1,6.8,100,1016.4
2015-04-19T00:00,9.3,91,5,1014.9,11.6,8.8,78,14.8,8,7.5,95,1020.7
2015-04-19T06:00,7.2,89,0,1014.7,9.5,9.8,73,18.4,5.5,4.7,92,1020.5
2015-04-19T12:00,12.5,56,0,1015.4,15,15.3,56,33.1,4,8.8,81,1021.1
2015-04-19T18:00,10.7,55,0,1013.7,13.3,6.4,43,23,1.9,8,86,1019.4
2015-04-20T00:00,4.3,83,0,1015.1,7.2,6.3,246,9.4,1.6,1.6,1,1021
2015-04-20T06:00,2,84,0,1015.1,5.1,9.6,250,15.5,-0.5,-1.5,0,1021
2015-04-20T12:00,15.3,51,0,1015.2,15.9,7.2,6,20.9,5.1,13.1,0,1020.9
2015-04-20T18:00,14.9,58,0,1012.3,15,4,90,15.8,6.6,13.8,0,1018
2015-04-21T00:00,6.8,83,0,1014.9,8.4,5.2,214,9.4,4.1,4.6,0,1020.7
2015-04-21T06:00,5.7,80,0,1016.7,6.9,6.3,239,11.5,2.5,3.1,0,1022.6
2015-04-21T12:00,19.8,41,0,1018.5,18.4,2.3,18,14.4,6.3,18.5,0,1024.1
2015-04-21T18:00,18.9,56,0,1015.7,17.4,1.5,104,12.6,9.9,19,0,1021.3
2015-04-22T00:00,9.3,83,0,1017.5,10.6,7.8,214,12.2,6.5,7.3,0,1023.3
2015-04-22T06:00,7.9,83,0,1017.2,9.1,6.6,225,10.8,5.2,5.8,4,1023
2015-04-22T12:00,23.3,33,0,1015.7,20.5,2.2,81,13.7,6.1,22,8,1021.2
2015-04-22T18:00,20.9,51,0,1012,19.1,9.1,173,20.2,10.4,20.1,0,1017.5
2015-04-23T00:00,14.4,36,0,1011.5,14,14,222,26.6,-0.7,10.1,0,1017.2
2015-04-23T06:00,12.5,49,0,1010.1,12.3,8.4,260,17.3,2,9.5,99,1015.8
2015-04-23T12:00,20.5,39,0,1009.7,18.7,9.9,226,27.7,5.9,18,99,1015.2
2015-04-23T18:00,18.5,47,0,1008.2,17.3,11.3,217,16.6,7.1,16.2,88,1013.8
2015-04-24T00:00,12.3,56,0,1008.4,12.7,9.3,196,14,3.6,9.4,10,1014.1
2015-04-24T06:00,9.3,81,0,1008.4,10.8,6.9,276,11.5,6.1,7.3,9,1014.1
2015-04-24T12:00,19.6,54,0,1010,19.6,8.4,353,25.9,9.9,18.4,15,1015.6
2015-04-24T18:00,17.7,67,0,1009.3,17.8,5.7,72,14.8,11.6,17.4,13,1014.9
2015-04-25T00:00,10.9,94,0,1011.3,11.7,6,147,6.1,10,10,1,1017
2015-04-25T06:00,8,97,0,1010.7,10.2,5.1,184,9.4,7.6,6.7,100,1016.5
2015-04-25T12:00,19.9,62,0,1011.5,19.4,12,81,20.5,12.3,18.9,100,1017.1
2015-04-25T18:00,18.5,72,0,1008.9,17.7,6.9,118,23,13.4,18.6,87,1014.5
2015-04-26T00:00,12,93,0,1009.3,12.8,6.3,246,9,10.9,11.4,82,1015
2015-04-26T06:00,12,93,0,1008.4,12.4,7.1,240,12.6,10.9,11.3,100,1014.1
2015-04-26T12:00,20.3,59,0,1008.5,19.7,5.9,79,33.1,12.2,20.2,99,1014
2015-04-26T18:00,18.7,72,0.4,1006,18.8,8.9,140,25.2,13.5,18.6,94,1011.5
2015-04-27T00:00,13.4,91,0,1005.1,14.3,6.8,180,14.8,12,13.1,88,1010.7
2015-04-27T06:00,12.2,88,0.6,1002.6,12.9,9.4,157,16.2,10.3,10.9,94,1008.3
2015-04-27T12:00,18.1,71,4.4,1001.5,17,17.4,150,38.9,12.7,16.5,81,1007
2015-04-27T18:00,15.9,75,0.8,998,16,17.1,115,31.7,11.5,13.9,100,1003.6
2015-04-28T00:00,13,93,2.8,997.2,13.8,5.4,132,14.4,12,12.9,100,1002.8
2015-04-28T06:00,11.1,95,3.4,995.7,12.3,9.5,261,11.2,10.3,9.9,100,1001.3
2015-04-28T12:00,14.9,88,4,998.7,14.3,11,293,24.5,13,14.2,99,1004.3
2015-04-28T18:00,15.9,88,3.8,1001.4,15.7,10.6,35,25.6,13.9,15.7,99,1007
2015-04-29T00:00,11,97,3.6,1007.4,12.3,6.1,242,8.3,10.5,10.3,67,1013.1
2015-04-29T06:00,8.4,94,0,1010.4,10,4.3,132,18,7.6,7.2,26,1016.2
2015-04-29T12:00,17.7,59,0,1012.9,17.4,13.2,101,33.1,9.6,15.7,100,1018.5
2015-04-29T18:00,15.4,54,0,1010.9,15.9,13.9,115,31,6.3,12.5,98,1016.5
2015-04-30T00:00,10,91,0.1,1011.2,11.7,5.9,128,11.2,8.6,8.8,98,1016.9
2015-04-30T06:00,10.7,96,0.4,1010.3,11.6,4.7,212,7.9,10.1,10.1,87,1016
2015-04-30T12:00,18.2,51,0.3,1011.4,17.5,7.6,295,25.6,7.9,16.5,61,1017
2015-04-30T18:00,17.6,58,0,1010.2,16.9,6,163,19.1,9.2,16.5,93,1015.8
2015-05-01T00:00,12.8,66,0,1010.2,13,16.1,230,23.4,6.6,9.6,91,1015.9
2015-05-01T06:00,12.4,67,0,1008.3,12.2,11.2,230,16.9,6.4,9.9,80,1014
2015-05-01T12:00,20.2,49,0,1007.1,18.9,21.2,238,42.1,9.3,17,100,1012.6
2015-05-01T18:00,18.8,58,0,1004.7,17.6,10.2,225,32,10.4,17.5,100,1010.2
2015-05-02T00:00,15.5,64,0,1003,15,6.2,190,12.6,8.7,14.3,100,1008.6
2015-05-02T06:00,14.6,81,0.2,1002.8,14.1,1.8,233,7.6,11.3,14.7,60,1008.4
2015-05-02T12:00,22.1,56,0,1004.9,20.4,3.6,276,26.3,12.8,22.4,81,1010.4
2015-05-02T18:00,20.4,67,0,1004.7,19.7,8.4,121,22,14.1,20.6,63,1010.2
2015-05-03T00:00,15,78,0,1005.9,14.9,9.8,216,12.6,11.1,13.9,69,1011.5
2015-05-03T06:00,15.1,83,0,1005.7,14.7,10.2,238,12.2,12.1,14.3,94,1011.3
2015-05-03T12:00,22.7,55,0,1007.8,20.9,4.3,336,29.9,13.3,23.2,100,1013.3
2015-05-03T18:00,21.5,71,0,1006.9,20,6.6,103,19.1,15.9,22.6,90,1012.4
2015-05-04T00:00,15.3,93,0,1008.2,15.7,5.5,203,8.3,14.2,15.9,83,1013.8
2015-05-04T06:00,14.6,90,0,1008,14.7,6.4,223,10.8,13,14.7,82,1013.6
2015-05-04T12:00,22.7,66,0,1009.4,21.8,9.2,48,20.5,15.9,23.4,93,1014.9
2015-05-04T18:00,20.8,76,0,1008.1,20.9,9.4,83,24.1,16.4,21.7,83,1013.6
2015-05-05T00:00,15.9,93,0,1008.7,15.4,4,90,7.6,14.8,16.9,91,1014.3
2015-05-05T06:00,12.8,95,0,1007.6,13.8,0.5,45,11.5,12,13.4,100,1013.3
2015-05-05T12:00,22,74,0,1008.8,21.5,7.7,28,17.6,17,23.4,100,1014.3
2015-05-05T18:00,20.5,85,0,1006.3,21.1,9.3,62,21.2,18,22.1,62,1011.8
2015-05-06T00:00,15.2,97,0,1006.8,16.2,3.8,163,8.6,14.8,16.2,100,1012.4
2015-05-06T06:00,13.8,92,0,1006.4,14.5,0.8,63,5.8,12.6,14.5,96,1012
2015-05-06T12:00,23.5,66,0,1006.8,21.8,5.6,40,45,16.8,25.1,79,1012.3
2015-05-06T18:00,22.9,57,0,1005.1,20.7,7.7,152,22.3,13.9,23,99,1010.6
2015-05-07T00:00,17.1,71,0,1007.4,16.4,14.6,232,24.1,11.9,15.6,0,1013
2015-05-07T06:00,13,92,0,1008.8,14,9.1,277,10.8,11.7,12.3,52,1014.5
2015-05-07T12:00,23,64,0,1010,22.9,7.8,22,22.3,15.8,23.9,19,1015.5
2015-05-07T18:00,20.6,68,0,1008.7,20.8,5.4,94,18,14.5,21.3,92,1014.2
2015-05-08T00:00,14,93,0,1010.1,15,5.6,153,7.9,13,14.2,11,1015.8
2015-05-08T06:00,11.8,95,0,1010.1,13.5,5.2,236,10.1,11,11.4,6,1015.8
2015-05-08T12:00,24.1,53,0,1010,23.5,6.1,50,20.5,13.9,24.8,4,1015.5
2015-05-08T18:00,21.7,65,0,1007.3,21.1,8.2,105,20.2,14.8,22.1,60,1012.8
2015-05-09T00:00,14.2,85,0,1008.1,15.3,7.7,229,11.5,11.8,13.7,30,1013.7
2015-05-09T06:00,13.1,83,0,1009.2,13.9,11,281,18,10.2,11.6,39,1014.9
2015-05-09T12:00,22.8,60,0,1010,22.3,12.4,306,28.1,14.5,22.5,29,1015.5
2015-05-09T18:00,22.1,64,0,1009.9,21.4,7.9,330,18,14.9,22.6,94,1015.4
2015-05-10T00:00,16.7,81,0.3,1013.3,16.7,11.3,329,16.2,13.4,16.2,52,1018.9
2015-05-10T06:00,12.7,92,0,1015.7,14.1,1.8,233,11.9,11.5,13,0,1021.4
2015-05-10T12:00,23,45,0,1017.4,22.9,7.8,77,27,10.3,22.2,23,1022.9
2015-05-10T18:00,22.1,49,0,1016.2,21.6,7.4,133,15.8,10.9,21.7,5,1021.7
2015-05-11T00:00,13,84,0,1017.5,14.9,7.2,186,11.2,10.3,12.1,0,1023.2
2015-05-11T06:00,12.1,85,0,1018.5,13.5,5.2,168,10.1,9.6,11.2,19,1024.2
2015-05-11T12:00,24.7,45,0,1018.7,23.8,8.5,102,24.8,11.9,24.3,6,1024.2
2015-05-11T18:00,22.2,57,0,1016.7,22.2,12.6,117,30.2,13.3,21.9,1,1022.2
2015-05-12T00:00,14.4,90,0,1017.9,15.9,6,155,11.2,12.8,14.5,0,1023.6
2015-05-12T06:00,13.2,88,0,1018.4,14.1,8.9,140,17.6,11.3,12.4,58,1024.1
2015-05-12T12:00,24.8,40,0,1018.9,24,14,113,25.6,10.4,23.1,54,1024.4
2015-05-12T18:00,23,53,0,1016.3,22.5,14,113,31,13,22.3,84,1021.8
2015-05-13T00:00,14.6,89,0,1015.7,16.1,4,170,10.1,12.9,15,94,1021.4
2015-05-13T06:00,14.8,75,0,1014.5,14.8,8.8,235,13.7,10.3,13.6,93,1020.2
2015-05-13T12:00,26.5,33,0,1014.5,24.5,6.7,306,22.3,9,25.4,82,1019.9
2015-05-13T18:00,23.8,41,0,1009.5,23,13.2,209,28.4,9.7,22.1,20,1015
